entity_id,entity_type,imei,imsi,timestamp,tower_id,source_file
9597122314,phone,IMEI-8709746261,IMSI-0634704633,2026-07-05T10:46:00,TWR-125,telecom_cdr.csv
9384008626,phone,IMEI-5319941821,IMSI-0420545753,2026-07-22T00:22:00,TWR-185,telecom_cdr.csv
9258558771,phone,IMEI-4852639918,IMSI-4130973827,2026-07-03T17:11:00,TWR-151,telecom_cdr.csv
9602015781,phone,IMEI-0884446931,IMSI-7201987789,2026-07-11T22:03:00,TWR-199,telecom_cdr.csv
9691846146,phone,IMEI-4534335948,IMSI-1752565082,2026-08-04T13:42:00,TWR-187,telecom_cdr.csv
9315946182,phone,IMEI-6030513471,IMSI-7062121670,2026-08-15T00:48:00,TWR-146,telecom_cdr.csv
9992023872,phone,IMEI-6123307024,IMSI-3912797421,2026-08-02T03:53:00,TWR-189,telecom_cdr.csv
9673417670,phone,IMEI-3599122529,IMSI-4431934080,2026-07-31T16:59:00,TWR-100,telecom_cdr.csv
9955906003,phone,IMEI-1668929709,IMSI-5340833279,2026-07-05T17:43:00,TWR-149,telecom_cdr.csv
9736840619,phone,IMEI-3896393685,IMSI-6630274421,2026-07-06T19:02:00,TWR-123,telecom_cdr.csv
9955906003,phone,IMEI-1668929709,IMSI-5340833279,2026-07-21T10:15:00,TWR-124,telecom_cdr.csv
9052248897,phone,IMEI-9323304340,IMSI-9102154726,2026-07-07T05:03:00,TWR-191,telecom_cdr.csv
9470138106,phone,IMEI-7288837831,IMSI-4527084198,2026-07-26T14:20:00,TWR-131,telecom_cdr.csv
9566917456,phone,IMEI-2146515992,IMSI-4568631912,2026-07-23T04:44:00,TWR-175,telecom_cdr.csv
9028267486,phone,IMEI-0990287722,IMSI-1904848888,2026-07-19T01:25:00,TWR-198,telecom_cdr.csv
9476572146,phone,IMEI-8991515020,IMSI-7841629692,2026-07-05T08:38:00,TWR-148,telecom_cdr.csv
9295361047,phone,IMEI-1434102396,IMSI-8150726368,2026-07-02T17:39:00,TWR-195,telecom_cdr.csv
9119797995,phone,IMEI-5706195678,IMSI-2254105709,2026-08-10T14:28:00,TWR-131,telecom_cdr.csv
9308845429,phone,IMEI-7694229206,IMSI-6769302918,2026-08-28T11:18:00,TWR-112,telecom_cdr.csv
9814631059,phone,IMEI-4248529289,IMSI-4803891302,2026-07-01T17:41:00,TWR-156,telecom_cdr.csv
9279052515,phone,IMEI-2148512002,IMSI-7153600683,2026-08-05T23:33:00,TWR-195,telecom_cdr.csv
9182077024,phone,IMEI-1066626490,IMSI-1408953371,2026-07-22T01:23:00,TWR-105,telecom_cdr.csv
9662883030,phone,IMEI-9793759340,IMSI-0978942284,2026-08-28T16:14:00,TWR-189,telecom_cdr.csv
9404914720,phone,IMEI-4090015656,IMSI-1193307735,2026-07-08T13:28:00,TWR-154,telecom_cdr.csv
9396454436,phone,IMEI-9562527096,IMSI-8818089029,2026-08-26T04:14:00,TWR-185,telecom_cdr.csv
9983671609,phone,IMEI-9158653821,IMSI-6422000383,2026-08-18T02:44:00,TWR-141,telecom_cdr.csv
9327371243,phone,IMEI-0706366806,IMSI-9463467046,2026-08-23T16:16:00,TWR-137,telecom_cdr.csv
9481010893,phone,IMEI-2446511237,IMSI-7094747437,2026-08-03T20:08:00,TWR-132,telecom_cdr.csv
9676650588,phone,IMEI-2535874395,IMSI-7029071889,2026-07-08T22:35:00,TWR-116,telecom_cdr.csv
9148804543,phone,IMEI-3346908625,IMSI-8564869470,2026-07-31T10:37:00,TWR-109,telecom_cdr.csv
9253232817,phone,IMEI-7487857624,IMSI-6021549849,2026-07-07T00:02:00,TWR-155,telecom_cdr.csv
9793735024,phone,IMEI-1156568196,IMSI-6997607466,2026-07-07T03:41:00,TWR-175,telecom_cdr.csv
9482868447,phone,IMEI-9645744869,IMSI-4659880035,2026-07-14T01:23:00,TWR-166,telecom_cdr.csv
9543282721,phone,IMEI-2316776096,IMSI-0198078830,2026-08-05T09:13:00,TWR-189,telecom_cdr.csv
9841230544,phone,IMEI-3688762066,IMSI-0985232117,2026-07-28T20:08:00,TWR-115,telecom_cdr.csv
9961618335,phone,IMEI-5752734493,IMSI-8298823460,2026-08-25T07:14:00,TWR-138,telecom_cdr.csv
9757105317,phone,IMEI-9808886408,IMSI-4613420403,2026-07-19T01:49:00,TWR-137,telecom_cdr.csv
9691846146,phone,IMEI-4534335948,IMSI-1752565082,2026-08-13T16:09:00,TWR-114,telecom_cdr.csv
9993223299,phone,IMEI-5377169903,IMSI-7137375657,2026-07-03T23:21:00,TWR-164,telecom_cdr.csv
9986505771,phone,IMEI-8019888819,IMSI-9753679669,2026-08-06T04:48:00,TWR-120,telecom_cdr.csv
9977288139,phone,IMEI-2789519384,IMSI-6777642602,2026-07-25T23:34:00,TWR-138,telecom_cdr.csv
9014685172,phone,IMEI-5531176811,IMSI-1537511506,2026-08-16T16:34:00,TWR-127,telecom_cdr.csv
9559321940,phone,IMEI-7522970723,IMSI-5449490568,2026-08-02T15:34:00,TWR-134,telecom_cdr.csv
9199512086,phone,IMEI-5121587690,IMSI-5876472024,2026-07-26T14:14:00,TWR-105,telecom_cdr.csv
9339899280,phone,IMEI-3287756597,IMSI-4213052281,2026-07-23T00:04:00,TWR-186,telecom_cdr.csv
9271401903,phone,IMEI-6762506365,IMSI-5207343348,2026-08-04T10:15:00,TWR-125,telecom_cdr.csv
9406454159,phone,IMEI-5200339415,IMSI-3882619019,2026-07-15T11:51:00,TWR-120,telecom_cdr.csv
9935410186,phone,IMEI-0217850370,IMSI-4402377551,2026-08-23T02:09:00,TWR-181,telecom_cdr.csv
9248477233,phone,IMEI-6563078851,IMSI-9115160463,2026-08-17T04:27:00,TWR-106,telecom_cdr.csv
9967287288,phone,IMEI-5531865775,IMSI-1917546621,2026-07-17T08:11:00,TWR-193,telecom_cdr.csv
9193850480,phone,IMEI-4056396030,IMSI-7869040491,2026-07-23T16:47:00,TWR-171,telecom_cdr.csv
9814488986,phone,IMEI-8402450836,IMSI-9997976132,2026-07-19T12:44:00,TWR-161,telecom_cdr.csv
9655734481,phone,IMEI-8354977365,IMSI-9857964228,2026-08-15T02:53:00,TWR-147,telecom_cdr.csv
9394154958,phone,IMEI-2375652077,IMSI-1613137018,2026-08-14T08:06:00,TWR-129,telecom_cdr.csv
9681618901,phone,IMEI-2181045410,IMSI-0926719862,2026-08-08T08:22:00,TWR-194,telecom_cdr.csv
9892195305,phone,IMEI-3482362498,IMSI-1721450403,2026-07-26T22:13:00,TWR-198,telecom_cdr.csv
9235973021,phone,IMEI-2583943185,IMSI-8616009985,2026-07-11T22:40:00,TWR-179,telecom_cdr.csv
9720831826,phone,IMEI-3676577295,IMSI-6888150973,2026-08-28T00:20:00,TWR-124,telecom_cdr.csv
9349060795,phone,IMEI-4832570734,IMSI-5208503516,2026-08-08T17:23:00,TWR-195,telecom_cdr.csv
9084209783,phone,IMEI-7684964261,IMSI-7877783732,2026-07-24T18:49:00,TWR-163,telecom_cdr.csv
9872545071,phone,IMEI-3791005065,IMSI-5582109795,2026-07-23T03:50:00,TWR-195,telecom_cdr.csv
9526824044,phone,IMEI-1327895693,IMSI-4016492938,2026-07-27T03:16:00,TWR-158,telecom_cdr.csv
9472817397,phone,IMEI-3943536741,IMSI-5980622656,2026-07-05T15:37:00,TWR-119,telecom_cdr.csv
9213278016,phone,IMEI-4465904654,IMSI-5277064654,2026-07-26T04:18:00,TWR-102,telecom_cdr.csv
9251924510,phone,IMEI-7177124242,IMSI-2693810245,2026-07-14T17:37:00,TWR-181,telecom_cdr.csv
9213633365,phone,IMEI-6550090413,IMSI-3490436468,2026-07-03T18:18:00,TWR-123,telecom_cdr.csv
9427417325,phone,IMEI-5938717264,IMSI-1756444119,2026-07-21T02:42:00,TWR-187,telecom_cdr.csv
9657812846,phone,IMEI-9765732617,IMSI-8249332885,2026-07-25T09:53:00,TWR-113,telecom_cdr.csv
9876010337,phone,IMEI-0268803862,IMSI-7368018006,2026-07-30T05:14:00,TWR-118,telecom_cdr.csv
9375742874,phone,IMEI-3310813747,IMSI-0244709152,2026-08-21T07:04:00,TWR-113,telecom_cdr.csv
9884354408,phone,IMEI-7604202714,IMSI-6855329343,2026-07-17T15:49:00,TWR-177,telecom_cdr.csv
9163673270,phone,IMEI-3007180897,IMSI-4404020975,2026-08-18T07:20:00,TWR-106,telecom_cdr.csv
9623871285,phone,IMEI-9142445182,IMSI-9509197389,2026-07-06T07:20:00,TWR-146,telecom_cdr.csv
9707711861,phone,IMEI-5444624745,IMSI-4241977022,2026-08-26T01:27:00,TWR-117,telecom_cdr.csv
9402438050,phone,IMEI-2411119216,IMSI-4050734844,2026-08-19T21:20:00,TWR-106,telecom_cdr.csv
9308845429,phone,IMEI-7694229206,IMSI-6769302918,2026-07-19T05:32:00,TWR-181,telecom_cdr.csv
9001971594,phone,IMEI-0493528240,IMSI-8232834601,2026-08-08T08:19:00,TWR-193,telecom_cdr.csv
9623121500,phone,IMEI-0108792131,IMSI-6877336484,2026-08-30T02:20:00,TWR-124,telecom_cdr.csv
9692552797,phone,IMEI-1764458848,IMSI-3966457784,2026-08-11T06:50:00,TWR-179,telecom_cdr.csv
9992206411,phone,IMEI-9575813014,IMSI-2848717749,2026-07-30T13:13:00,TWR-108,telecom_cdr.csv
9615796546,phone,IMEI-6950112498,IMSI-4491718898,2026-08-25T11:27:00,TWR-174,telecom_cdr.csv
9015589230,phone,IMEI-4892447397,IMSI-2920650602,2026-08-18T10:00:00,TWR-184,telecom_cdr.csv
9707711861,phone,IMEI-5444624745,IMSI-4241977022,2026-07-23T01:08:00,TWR-169,telecom_cdr.csv
9764126252,phone,IMEI-0304481099,IMSI-2491992121,2026-07-16T20:59:00,TWR-143,telecom_cdr.csv
9681618901,phone,IMEI-2181045410,IMSI-0926719862,2026-07-06T04:56:00,TWR-119,telecom_cdr.csv
9527246581,phone,IMEI-0569622581,IMSI-1016823223,2026-07-12T13:08:00,TWR-167,telecom_cdr.csv
9472817397,phone,IMEI-3943536741,IMSI-5980622656,2026-07-15T22:05:00,TWR-192,telecom_cdr.csv
9482868447,phone,IMEI-9645744869,IMSI-4659880035,2026-07-21T17:31:00,TWR-123,telecom_cdr.csv
9655734481,phone,IMEI-8354977365,IMSI-9857964228,2026-08-11T23:45:00,TWR-181,telecom_cdr.csv
9406125313,phone,IMEI-3748359350,IMSI-1107966250,2026-08-21T20:32:00,TWR-195,telecom_cdr.csv
9352364431,phone,IMEI-3618044238,IMSI-2314274818,2026-08-23T22:18:00,TWR-191,telecom_cdr.csv
9704583586,phone,IMEI-5888293752,IMSI-2725537131,2026-07-30T00:21:00,TWR-171,telecom_cdr.csv
9681618901,phone,IMEI-2181045410,IMSI-0926719862,2026-08-24T08:05:00,TWR-122,telecom_cdr.csv
9868498624,phone,IMEI-7637483850,IMSI-9494004591,2026-07-06T07:17:00,TWR-138,telecom_cdr.csv
9954882339,phone,IMEI-9986404688,IMSI-6508308241,2026-07-20T05:26:00,TWR-146,telecom_cdr.csv
9960574125,phone,IMEI-3834356980,IMSI-0974141228,2026-08-09T12:59:00,TWR-133,telecom_cdr.csv
9279542355,phone,IMEI-8653995504,IMSI-5601123392,2026-07-08T08:04:00,TWR-169,telecom_cdr.csv
9213297993,phone,IMEI-5483442574,IMSI-1946987605,2026-08-11T13:49:00,TWR-153,telecom_cdr.csv
9084209783,phone,IMEI-7684964261,IMSI-7877783732,2026-07-19T01:49:00,TWR-150,telecom_cdr.csv
9551393227,phone,IMEI-5780546754,IMSI-2445620930,2026-07-12T12:02:00,TWR-160,telecom_cdr.csv
9837704899,phone,IMEI-4192096614,IMSI-3926697381,2026-07-24T10:55:00,TWR-106,telecom_cdr.csv
9222717235,phone,IMEI-7219658148,IMSI-5782307767,2026-07-07T04:25:00,TWR-125,telecom_cdr.csv
9343853185,phone,IMEI-4745057705,IMSI-1437353221,2026-07-13T01:56:00,TWR-108,telecom_cdr.csv
9163673270,phone,IMEI-3007180897,IMSI-4404020975,2026-08-01T11:09:00,TWR-176,telecom_cdr.csv
9024452049,phone,IMEI-0117104429,IMSI-7473374490,2026-07-19T15:15:00,TWR-144,telecom_cdr.csv
9432789553,phone,IMEI-7581615382,IMSI-6059787584,2026-07-16T18:22:00,TWR-119,telecom_cdr.csv
9035922148,phone,IMEI-2224625802,IMSI-9359009204,2026-07-29T14:38:00,TWR-135,telecom_cdr.csv
9835358094,phone,IMEI-4314635019,IMSI-0245519763,2026-08-27T19:29:00,TWR-119,telecom_cdr.csv
9662883030,phone,IMEI-9793759340,IMSI-0978942284,2026-07-10T21:57:00,TWR-167,telecom_cdr.csv
9658966573,phone,IMEI-5717676475,IMSI-7649468920,2026-08-02T16:55:00,TWR-100,telecom_cdr.csv
9032926051,phone,IMEI-6529088324,IMSI-0974431797,2026-08-28T17:05:00,TWR-108,telecom_cdr.csv
9620805495,phone,IMEI-9798503611,IMSI-7553029147,2026-07-30T13:43:00,TWR-197,telecom_cdr.csv
9472817397,phone,IMEI-3943536741,IMSI-5980622656,2026-08-30T07:43:00,TWR-132,telecom_cdr.csv
9784533346,phone,IMEI-3707681783,IMSI-5399223496,2026-08-13T11:51:00,TWR-154,telecom_cdr.csv
9968318989,phone,IMEI-2473063861,IMSI-6996267363,2026-08-10T10:04:00,TWR-111,telecom_cdr.csv
9656939039,phone,IMEI-1635032031,IMSI-7154819630,2026-07-04T09:02:00,TWR-110,telecom_cdr.csv
9113894274,phone,IMEI-2146302492,IMSI-0540358963,2026-08-14T23:29:00,TWR-172,telecom_cdr.csv
9353907400,phone,IMEI-6539442892,IMSI-8146537124,2026-07-02T05:43:00,TWR-137,telecom_cdr.csv
9271253582,phone,IMEI-9510152690,IMSI-1089208945,2026-07-14T15:06:00,TWR-134,telecom_cdr.csv
9834003292,phone,IMEI-0343459429,IMSI-7047464601,2026-07-21T03:16:00,TWR-172,telecom_cdr.csv
9661642277,phone,IMEI-5076705064,IMSI-3132738024,2026-08-23T16:17:00,TWR-184,telecom_cdr.csv
9951468336,phone,IMEI-9833539850,IMSI-4324092769,2026-07-06T05:02:00,TWR-177,telecom_cdr.csv
9626296040,phone,IMEI-8392209518,IMSI-3728872159,2026-07-02T18:37:00,TWR-129,telecom_cdr.csv
9868498624,phone,IMEI-7637483850,IMSI-9494004591,2026-07-28T08:37:00,TWR-152,telecom_cdr.csv
9784541701,phone,IMEI-4794903435,IMSI-6935154833,2026-08-06T00:43:00,TWR-168,telecom_cdr.csv
9222717235,phone,IMEI-7219658148,IMSI-5782307767,2026-07-15T11:20:00,TWR-153,telecom_cdr.csv
9858539967,phone,IMEI-7042897596,IMSI-6506683459,2026-08-09T20:38:00,TWR-159,telecom_cdr.csv
9705629519,phone,IMEI-5783109870,IMSI-4275222475,2026-07-07T14:55:00,TWR-109,telecom_cdr.csv
9808579845,phone,IMEI-8087040989,IMSI-5392371679,2026-07-29T18:19:00,TWR-166,telecom_cdr.csv
9615796546,phone,IMEI-6950112498,IMSI-4491718898,2026-07-05T12:13:00,TWR-189,telecom_cdr.csv
9078522433,phone,IMEI-7634964095,IMSI-5330377572,2026-08-27T02:04:00,TWR-124,telecom_cdr.csv
9169655864,phone,IMEI-1253979739,IMSI-7565164348,2026-07-25T06:52:00,TWR-195,telecom_cdr.csv
9257114068,phone,IMEI-4399357731,IMSI-1672099153,2026-08-02T10:13:00,TWR-172,telecom_cdr.csv
9781338414,phone,IMEI-2700824663,IMSI-5397043081,2026-07-28T22:19:00,TWR-134,telecom_cdr.csv
9290816302,phone,IMEI-2542781927,IMSI-4339504550,2026-08-15T22:03:00,TWR-130,telecom_cdr.csv
9897114683,phone,IMEI-8939275552,IMSI-7241239884,2026-07-04T17:31:00,TWR-125,telecom_cdr.csv
9525089424,phone,IMEI-6171533701,IMSI-0320153741,2026-07-08T23:34:00,TWR-196,telecom_cdr.csv
9974168056,phone,IMEI-5341386308,IMSI-8950482854,2026-07-17T02:56:00,TWR-196,telecom_cdr.csv
9067973962,phone,IMEI-3210762736,IMSI-8552134527,2026-07-21T08:02:00,TWR-103,telecom_cdr.csv
9963616536,phone,IMEI-0981470934,IMSI-9638556417,2026-07-22T05:59:00,TWR-168,telecom_cdr.csv
9293480844,phone,IMEI-8568759131,IMSI-1147789695,2026-08-26T00:08:00,TWR-119,telecom_cdr.csv
9070145149,phone,IMEI-8528550318,IMSI-1707109883,2026-08-02T18:22:00,TWR-125,telecom_cdr.csv
9584242489,phone,IMEI-3711761377,IMSI-6896549459,2026-08-26T05:23:00,TWR-113,telecom_cdr.csv
9469763439,phone,IMEI-0852973859,IMSI-7754398944,2026-07-05T00:16:00,TWR-180,telecom_cdr.csv
9089204157,phone,IMEI-1891015126,IMSI-6860080383,2026-07-27T07:56:00,TWR-179,telecom_cdr.csv
9406125313,phone,IMEI-3748359350,IMSI-1107966250,2026-07-08T02:45:00,TWR-162,telecom_cdr.csv
9472817397,phone,IMEI-3943536741,IMSI-5980622656,2026-07-09T20:41:00,TWR-166,telecom_cdr.csv
9327888369,phone,IMEI-7698981986,IMSI-6354953088,2026-07-11T20:17:00,TWR-194,telecom_cdr.csv
9468748835,phone,IMEI-5361336908,IMSI-4651458287,2026-07-10T11:27:00,TWR-170,telecom_cdr.csv
9525089424,phone,IMEI-6171533701,IMSI-0320153741,2026-07-20T10:25:00,TWR-142,telecom_cdr.csv
9485847011,phone,IMEI-3616414782,IMSI-7156462613,2026-08-01T08:10:00,TWR-107,telecom_cdr.csv
9863626383,phone,IMEI-3156686324,IMSI-3105190338,2026-07-03T09:54:00,TWR-197,telecom_cdr.csv
9188180702,phone,IMEI-9453874896,IMSI-7885652348,2026-08-27T02:02:00,TWR-196,telecom_cdr.csv
9954882339,phone,IMEI-9986404688,IMSI-6508308241,2026-07-14T15:57:00,TWR-191,telecom_cdr.csv
9623871285,phone,IMEI-9142445182,IMSI-9509197389,2026-08-02T11:38:00,TWR-156,telecom_cdr.csv
9193547286,phone,IMEI-2535910972,IMSI-2576563321,2026-08-23T04:18:00,TWR-149,telecom_cdr.csv
9204267814,phone,IMEI-0513626020,IMSI-6541552734,2026-08-27T10:56:00,TWR-101,telecom_cdr.csv
9904220310,phone,IMEI-2722872527,IMSI-2398195726,2026-07-14T05:58:00,TWR-151,telecom_cdr.csv
9714322405,phone,IMEI-2563370156,IMSI-2549786229,2026-07-21T18:20:00,TWR-169,telecom_cdr.csv
9253232817,phone,IMEI-7487857624,IMSI-6021549849,2026-07-10T19:48:00,TWR-127,telecom_cdr.csv
9834826825,phone,IMEI-8904044044,IMSI-0708861395,2026-07-13T06:34:00,TWR-160,telecom_cdr.csv
9354125779,phone,IMEI-3515778647,IMSI-1002319725,2026-08-04T16:16:00,TWR-134,telecom_cdr.csv
9188180702,phone,IMEI-9453874896,IMSI-7885652348,2026-07-23T01:02:00,TWR-135,telecom_cdr.csv
9783601253,phone,IMEI-5379129229,IMSI-9247577649,2026-08-28T10:12:00,TWR-140,telecom_cdr.csv
9792178365,phone,IMEI-5340830680,IMSI-1385621710,2026-07-20T21:47:00,TWR-136,telecom_cdr.csv
9558401725,phone,IMEI-9018823279,IMSI-7670102992,2026-08-18T17:23:00,TWR-106,telecom_cdr.csv
9476572146,phone,IMEI-8991515020,IMSI-7841629692,2026-08-08T10:13:00,TWR-136,telecom_cdr.csv
9291560480,phone,IMEI-6197984381,IMSI-7712208365,2026-08-01T19:21:00,TWR-132,telecom_cdr.csv
9350335680,phone,IMEI-5155214360,IMSI-3276562475,2026-08-29T02:53:00,TWR-129,telecom_cdr.csv
9953419276,phone,IMEI-5346925695,IMSI-3961747123,2026-08-08T20:01:00,TWR-105,telecom_cdr.csv
9490684265,phone,IMEI-6725708846,IMSI-3251399263,2026-07-16T14:00:00,TWR-141,telecom_cdr.csv
9029380964,phone,IMEI-1200821527,IMSI-6889099505,2026-07-25T08:03:00,TWR-128,telecom_cdr.csv
9954882339,phone,IMEI-9986404688,IMSI-6508308241,2026-07-31T23:33:00,TWR-105,telecom_cdr.csv
9521820994,phone,IMEI-2715093351,IMSI-4565984056,2026-07-16T12:17:00,TWR-144,telecom_cdr.csv
9053036677,phone,IMEI-5162495928,IMSI-8796626944,2026-08-03T11:05:00,TWR-148,telecom_cdr.csv
9026804519,phone,IMEI-6013642185,IMSI-5937328931,2026-08-26T23:01:00,TWR-124,telecom_cdr.csv
9816663121,phone,IMEI-9378559839,IMSI-7894632512,2026-07-27T15:16:00,TWR-124,telecom_cdr.csv
9576172543,phone,IMEI-0561865049,IMSI-7238415421,2026-08-21T10:09:00,TWR-177,telecom_cdr.csv
9739047311,phone,IMEI-6658564236,IMSI-0144725709,2026-07-24T19:10:00,TWR-130,telecom_cdr.csv
9260628721,phone,IMEI-9994080845,IMSI-6080368639,2026-08-27T04:34:00,TWR-134,telecom_cdr.csv
9078522433,phone,IMEI-7634964095,IMSI-5330377572,2026-07-19T14:33:00,TWR-118,telecom_cdr.csv
9798271778,phone,IMEI-6338109511,IMSI-1483709143,2026-08-04T12:16:00,TWR-111,telecom_cdr.csv
9029380964,phone,IMEI-1200821527,IMSI-6889099505,2026-08-25T09:43:00,TWR-112,telecom_cdr.csv
9717964393,phone,IMEI-1336166221,IMSI-3798227162,2026-08-10T09:03:00,TWR-111,telecom_cdr.csv
9279052515,phone,IMEI-2148512002,IMSI-7153600683,2026-07-23T08:21:00,TWR-161,telecom_cdr.csv
9998681300,phone,IMEI-1085727773,IMSI-8554311851,2026-07-15T09:56:00,TWR-104,telecom_cdr.csv
9757105317,phone,IMEI-9808886408,IMSI-4613420403,2026-08-08T03:52:00,TWR-151,telecom_cdr.csv
9584242489,phone,IMEI-3711761377,IMSI-6896549459,2026-07-24T03:43:00,TWR-191,telecom_cdr.csv
9291807385,phone,IMEI-6526469046,IMSI-9253759369,2026-08-02T07:48:00,TWR-164,telecom_cdr.csv
9517600235,phone,IMEI-2912800533,IMSI-1250430801,2026-08-12T20:04:00,TWR-145,telecom_cdr.csv
9075311300,phone,IMEI-4408601965,IMSI-9308588860,2026-08-15T12:29:00,TWR-101,telecom_cdr.csv
9991205817,phone,IMEI-9329436732,IMSI-9249137229,2026-08-04T16:19:00,TWR-172,telecom_cdr.csv
9720831826,phone,IMEI-3676577295,IMSI-6888150973,2026-07-30T01:02:00,TWR-165,telecom_cdr.csv
9481905306,phone,IMEI-0617455345,IMSI-1458866250,2026-08-11T07:15:00,TWR-105,telecom_cdr.csv
9330434633,phone,IMEI-6280159530,IMSI-5327982527,2026-08-15T18:31:00,TWR-150,telecom_cdr.csv
9884354408,phone,IMEI-7604202714,IMSI-6855329343,2026-07-13T01:54:00,TWR-186,telecom_cdr.csv
9792178365,phone,IMEI-5340830680,IMSI-1385621710,2026-07-28T19:27:00,TWR-102,telecom_cdr.csv
9871873991,phone,IMEI-0075092476,IMSI-8776904064,2026-08-11T09:54:00,TWR-169,telecom_cdr.csv
9391101258,phone,IMEI-8216786993,IMSI-1748026884,2026-07-30T07:26:00,TWR-119,telecom_cdr.csv
9927033369,phone,IMEI-7870679587,IMSI-9719498305,2026-08-14T09:42:00,TWR-160,telecom_cdr.csv
9334017043,phone,IMEI-6535811985,IMSI-9220383011,2026-08-26T10:45:00,TWR-180,telecom_cdr.csv
9389276201,phone,IMEI-6019281237,IMSI-0057483944,2026-08-23T09:52:00,TWR-195,telecom_cdr.csv
9014685172,phone,IMEI-5531176811,IMSI-1537511506,2026-07-22T04:36:00,TWR-151,telecom_cdr.csv
9514716369,phone,IMEI-5142856644,IMSI-6005250896,2026-08-03T21:29:00,TWR-151,telecom_cdr.csv
9834826825,phone,IMEI-8904044044,IMSI-0708861395,2026-08-11T03:00:00,TWR-132,telecom_cdr.csv
9290816302,phone,IMEI-2542781927,IMSI-4339504550,2026-08-05T06:36:00,TWR-107,telecom_cdr.csv
9037548430,phone,IMEI-3229544495,IMSI-5683183539,2026-07-06T10:29:00,TWR-147,telecom_cdr.csv
9119689122,phone,IMEI-4968221667,IMSI-5571547255,2026-08-15T20:13:00,TWR-103,telecom_cdr.csv
9586623614,phone,IMEI-0887771598,IMSI-3568398545,2026-08-29T18:52:00,TWR-113,telecom_cdr.csv
9451862998,phone,IMEI-9724228223,IMSI-1335168885,2026-08-07T09:55:00,TWR-126,telecom_cdr.csv
9274004854,phone,IMEI-9737389873,IMSI-7649661283,2026-08-23T20:43:00,TWR-145,telecom_cdr.csv
9576957454,phone,IMEI-0491209123,IMSI-1300712241,2026-08-01T05:26:00,TWR-151,telecom_cdr.csv
9468349143,phone,IMEI-3914369758,IMSI-1719948146,2026-07-28T21:05:00,TWR-103,telecom_cdr.csv
9809362966,phone,IMEI-6207009819,IMSI-1302045948,2026-07-06T06:03:00,TWR-161,telecom_cdr.csv
9897114683,phone,IMEI-8939275552,IMSI-7241239884,2026-07-28T09:37:00,TWR-172,telecom_cdr.csv
9657812846,phone,IMEI-9765732617,IMSI-8249332885,2026-08-24T22:54:00,TWR-176,telecom_cdr.csv
9704583586,phone,IMEI-5888293752,IMSI-2725537131,2026-07-31T22:05:00,TWR-132,telecom_cdr.csv
9002978753,phone,IMEI-9353374149,IMSI-2575451497,2026-07-13T18:41:00,TWR-161,telecom_cdr.csv
9457706949,phone,IMEI-5357510705,IMSI-1859824507,2026-08-17T22:04:00,TWR-146,telecom_cdr.csv
9806584807,phone,IMEI-3325739683,IMSI-3431450804,2026-07-30T02:25:00,TWR-144,telecom_cdr.csv
9905802164,phone,IMEI-7145647193,IMSI-1216365150,2026-08-14T07:18:00,TWR-153,telecom_cdr.csv
9974168056,phone,IMEI-5341386308,IMSI-8950482854,2026-08-25T12:49:00,TWR-140,telecom_cdr.csv
9295361047,phone,IMEI-1434102396,IMSI-8150726368,2026-07-02T15:46:00,TWR-125,telecom_cdr.csv
9622739459,phone,IMEI-2489524924,IMSI-8155071615,2026-08-08T04:48:00,TWR-183,telecom_cdr.csv
9587103048,phone,IMEI-7484745666,IMSI-4961482864,2026-07-20T06:40:00,TWR-168,telecom_cdr.csv
9582938523,phone,IMEI-2985430651,IMSI-6130510364,2026-08-11T20:58:00,TWR-116,telecom_cdr.csv
9983519002,phone,IMEI-7347125783,IMSI-6385958878,2026-07-01T20:47:00,TWR-171,telecom_cdr.csv
9067351927,phone,IMEI-4914192402,IMSI-3482142797,2026-07-16T16:49:00,TWR-148,telecom_cdr.csv
9943604188,phone,IMEI-6668635297,IMSI-7520017429,2026-08-24T05:24:00,TWR-144,telecom_cdr.csv
9119689122,phone,IMEI-4968221667,IMSI-5571547255,2026-08-17T19:58:00,TWR-104,telecom_cdr.csv
9070145149,phone,IMEI-8528550318,IMSI-1707109883,2026-07-24T06:03:00,TWR-121,telecom_cdr.csv
9581891703,phone,IMEI-5852870877,IMSI-0584119856,2026-07-21T22:10:00,TWR-119,telecom_cdr.csv
9054186775,phone,IMEI-9137435913,IMSI-3429537630,2026-07-08T06:32:00,TWR-193,telecom_cdr.csv
9828083255,phone,IMEI-5976071619,IMSI-4602339619,2026-07-23T02:13:00,TWR-167,telecom_cdr.csv
9676650588,phone,IMEI-2535874395,IMSI-7029071889,2026-07-14T18:50:00,TWR-141,telecom_cdr.csv
9884520326,phone,IMEI-6766495534,IMSI-2318830436,2026-07-25T02:14:00,TWR-106,telecom_cdr.csv
9919108073,phone,IMEI-7816291043,IMSI-1715663547,2026-08-08T02:45:00,TWR-168,telecom_cdr.csv
9507598515,phone,IMEI-5650545635,IMSI-1175969441,2026-07-14T09:30:00,TWR-113,telecom_cdr.csv
9983671609,phone,IMEI-9158653821,IMSI-6422000383,2026-08-26T06:38:00,TWR-196,telecom_cdr.csv
9327371243,phone,IMEI-0706366806,IMSI-9463467046,2026-07-21T19:20:00,TWR-166,telecom_cdr.csv
